source,category,title,target_raw,content,tags
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_42,성인(수험생),"1. 상급안전국제선(신규)교육은 상급소화, 구명정수, 응급처치담당자 교육의 3개 과정을 연결하여 받을 수 있음
2. 고속구조정조종사교육은 교육비 이외에 별도의 실습비용이 발생할 수 있음.(실습비용은 개인이 부담)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_43,성인(수험생),"* 각 선사별 또는 개인이 5인 이상 팀을 구성하여 교육 수강 가능(인원 미달 시 개설 취소)
  (준비물 : 작업복, 작업모, 작업화, 세면도구)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_44,성인(수험생),"주1) 육상교육과 원격교육은 순서에 관계없이 이수 가능함
 주2) 지정교육기관이란 함은 선박직원법령에 따라 해양수산부장관의 지정을 받아 선원이 되고자 하는 사람 또는 선원에게 교육을 실시하는 대학․전문대학 또는 고등학교(이들에 준하는 학교포함), ｢한국해양수산연수원법｣에 따른 한국해양수산연수원과 그 밖의 교육기관을 말함
 주3) 취득하고자 하는 면허의 바로 아래 등급의 면허를 소지하고 적정기간의 승무경력을 채운 사항은 대상에서 제외
 주4) 면허취득교육을 위한 승무경력은 ｢선박직원법 시행령 별표 1의3｣ 참조",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_45,성인(수험생),"주1) ｢국제협약 제2장제2조 또는 제3장제2조에 따른 교육을 이수하지 않은 사람으로 한정한다｣라 함은 해양수산부장관 지정교육기관(해운, 수산부문), 한국해양수산연수원 오션폴리텍과정에서 해당 관리자급 교육과정을 졸업하지 아니한 사람을 말함
 주2) 육상교육과 원격교육은 순서에 관계없이 이수 가능함",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_46,성인(수험생),"나. 신청방법
   1) 우편주소 : 부산광역시 영도구 해양로 367(동삼동) 한국해양수산연수원 종합민원실
   2) 팩스발송 : 051-624-9081
   3) 입금계좌 : 신청서 접수 후 별도 안내",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_47,성인(수험생),"다. 교재비
   1) 3급～6급(상선항해)면허취득 원격교육교재(교재+수행노트) : 별도(급수별 상이) 문의
   2) 3급～6급(상선기관)면허취득 원격교육교재(교재+수행노트) : 별도(급수별 상이) 문의
   3) 전자기관사 면허취득 원격교육교재(교재+수행노트) : 미정
   4) 연안선직무교육(상선항해) 원격교육교재(교재+수행노트) : 27,000원
   5) 연안선직무교육(상선기관) 원격교육교재(교재+수행노트) : 20,000원
   6) 원양선직무교육(상선항해) 원격교육교재(교재+수행노트) : 38,000원
   7) 원양선직무교육(상선기관) 원격교육교재(교재+수행노트) : 23,000원",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_48,성인(수험생),"라. 원격교육 신청서 및 수행노트 작성요령
    1) 원격교육 신청서(평가용)
      : 성명, 생년월일, 증서수령방법, 전화번호(연락 가능한 휴대폰번호), 교육과정명, 승선기간 기재",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_49,성인(수험생),"2) 원격교육 수행노트
     • 교육 대상자 상세
     • 선박 및 회사 상세(1) - 원격교육 시작 선박
     • 선박 및 회사 상세(2),(3) : 원격교육 시행 후 선박이 바뀐 경우 기재
     • 개인정보 제공․활용 동의서
     • 확인자 체크리스트
     • 수행과제 작성, 수행과제 확인자 서명
       * 교재 내 작성예시 참조",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_50,성인(수험생),"3) 승무경력증명서 또는 선박 입․출항 사실 확인서(승․하선 공인을 하지 않는 선박) 
     가) 승무경력증명서(선원업무처리지침 별지 13호 서식) 
        → 정부24 홈페이지 신청 혹은 각 지방해양수산청 및 한국해양수산연수원 발급
     나) 선박 입․출항 사실 확인서 : 해양경찰청 발급
     다) 선박검사증서, 선박원부, 재직증명서
        → 가), 나)로 증빙되지 않은 선박의 경우 해당선주로부터 발급",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_51,성인(수험생),우리 연수원에서는 효과적이고 원활한 교육진행을 위하여 2개월 상시 예약제도를 운영하고 있습니다. 따라서 교육 희망자는 교육시작 전에 아래 내용에 따라 반드시 사전 예약을 하여야 합니다. 또한 교육정원이 초과될 경우 원하는 시기에 교육을 받을 수 없습니다.,
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_52,성인(수험생),"○ 예약방법
    - 온라인예약(14시 예약시작) : 연수원 홈페이지(www.seaman.or.kr) > 교육예약
    - 방문예약(교육 사전예약일 기준 2주전부터 예약당일 12시까지) : 목포분원 민원실
    - 전화예약(14시 예약시작) : 콜센터 1899-3600, 목포분원 민원실 061)241-0300∼2
      * 예약 당일 방문예약 등으로 전화 연결이 매우 어려우므로 온라인을 통한 예약을 권장합니다. 
   ○ 예약 시 확인사항
     - 교육과정명, 교육희망일자, 성명, 주민등록번호, 연락처",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_53,성인(수험생),"※ 교육일자가 중복되는 경우에는 1개 교육과정만 교육예약 및 수강이 가능합니다.
   ※ 교육예약은 연수원 홈페이지를 이용하면 쉽고 빠르게 처리할 수 있습니다.
   ※ 정원마감 시 추가대기등록을 신청하여 대기자로 등록하시기 바랍니다.
      (선 교육예약자 취소 시 자동 교육예약으로 전환되고 등록하신 휴대폰으로 교육예약사항을 알려드립니다.)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_54,성인(수험생),"다. 당일 미예약자 현장방문에 대한 우선 순위 안내   
   ○ 교육 당일 미등록인한 결원발생시 현장을 방문한 미예약자에 대하여 교육정원의 범위내에서 다음의 순에 따라 교육 참여 가능
    
<표>",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_55,성인(수험생),"라. 교육․해기사시험 관련 문의 
    ○ 문의처 : 콜센터 1899-3600, 목포분원 민원실 061)241-0300∼2
             (평일 오전 9시부터 오후 6시까지)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_56,성인(수험생),"※ 매주 월요일 오전 9시부터 오후 2시까지는 민원이 집중되어 통화연결이 어려울 수 있으니 해당시간을 피하여 전화를 주시기 바랍니다. 
   ※ 통신사 면허취득을 위한 전파전자기능사 필기ㆍ실기시험, 해상무선통신사의 필기시험은 한국방송통신전파진흥원 콜센터 1688-0013(부산본부 051)440-1000)로 문의하시기 바랍니다.",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_57,성인(수험생),"※ 교육과정별 예약자가 5명 미만일 경우 정원 미달로 교육이 취소될 수 있습니다.
    단, 안전교육에 한해 예약자가 12명 미만일 경우 실습훈련 진행상 해당 회차 교육이 취소될 수 있으며, 예약자는 차 순위 일정으로 변경되어 배정될 수 있습니다.",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_58,성인(수험생),"다. 납부방법 : 온라인(신용카드/무통장입금), 방문(신용카드/현금)
    ○ 온라인 : 연수원 홈페이지 www.seaman.or.kr 교육예약 시 납부 가능
  ○ 무통장입금 : 방문, 전화 또는 온라인에서 가상계좌 발급 후 납부",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_59,성인(수험생),우리 연수원에서는 교육 예약자의 NO-SHOW에 따른 타 교육생의 교육 권리 침해를 방지하고 고객들에게 실질적으로 도움이 되며 원활한 교육진행을 위하여 NO-SHOW 방지 및 교육비 선 결제 제도를 시행합니다.,
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_60,성인(수험생),"나. 선 결제 시기 : 교육시작일 기준 전주 수요일 17:00까지 납부(교육비 미결제 시 교육예약이 취소됨)
다. 납부방법 : 교육비 납부 참조
라. 문의처 : 목포분원 민원실 061)241-0300∼2",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_61,성인(수험생),※ 선 결재 후 교육 당일 교육등록(개강)에 미참여시 교육비 환불기준에 따라 ‘교육 시작일 기준 전일 17:00 이후 취소’에 해당되며 교육비는 환불되지 않습니다.,
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_62,성인(수험생),"※ “해외취업선박” 이라 함은 해운법 제33조의 규정에 의거 선박관리업을 영위하기 위해 대통령령이 정하는 바에 의하여 해양수산부장관에게 등록된 선박관리업체의 소속선박 중 선박국적과 계약 선주국적이 외국적인 선박
※ 기초생활수급자 : 교육비, 교재비 전액 지원
   해외취업선원, 국가ㆍ독립유공자 또는 그 직계 존·비속 : 교재비 및 식비 본인 부담",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_63,성인(수험생),"가. 기초생활수급자 및 국가·독립유공자
   ○ 기초생활수급자(본인)의 경우 : 수급자 증명서 1부
   ○ 국가ㆍ독립유공자(본인)의 경우 : 국가ㆍ독립유공자증
   ○ 국가ㆍ독립유공자(직계 존ㆍ비속)인 경우 : (신청인을 본인으로 한)유족확인원 1부 또는 유공자증 및 가족관계증명서 1부",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_64,성인(수험생),"가. 신  청
   ○ 방 문 : 목포분원 민원실 / 구비 서류 지참
   ○ 팩 스 : 061)241-0399
   ○ E-mail : 교육비 담당자 메일로 제출",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_65,성인(수험생),"※ 토ㆍ일요일, 공휴일 제외
    ※ 우편 수령 시 증서발급수수료 외 등기비용 본인부담
    ※ 수수료 납부 계좌번호(전화신청 시) : 수협 1010-2060-9051(예금주 한국해양수산연수원)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_66,성인(수험생),"나. 구비서류
    ○ 신분증(대리인인 경우는 대리인 신분증)
    ○ (재)발급 수수료 1,000원(의료관리자 신규발급 수수료 2,000원)
    ○ 우편 신청 시 (재)발급신청서(홈페이지 출력 가능)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_67,성인(수험생),"가. 대상자
    ○ 의료관리자 필기, 실기시험에 합격한 사람
    ○ 지정교육기관에서 의료관리자 교육 이수 후 졸업한 사람
    ○ 의사ㆍ치과의사ㆍ한의사, 약사, 위생사 면허 및 응급구조사 자격증 소지자
나. 구비서류
    ○ 신분증
    ○ 증명사진 1매
    ○ 의료관리자 자격증 발급신청서 1부(홈페이지에서 출력 가능)
    ○ 신규발급 수수료 2,000원
    ○ 응급처치법 일반과정 수료증(해당자에 한함), 면허 또는 자격증 원본(해당자에 한함)
    ○ 지정교육기관 교육이수자의 경우 졸업증명서 원본, 해당 교육훈련이수증",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_68,성인(수험생),"다. 신청방법
    ○ 한국해양수산연수원 목포분원으로 우편, 방문 신청(‘증서 및 자격증 발급 신청절차’ 참조)
    * 의료관리자 신규발급은 증빙서류의 원본확인이 불가피하므로 우편 및 방문 신청만 가능",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_69,성인(수험생),"가. 대상자
    ○ 선박안전관리사 필기, 면접시험에 합격한 사람
    ○ 선박안전관리사 자격취득 특례교육을 이수한 사람
나. 구비서류
    ○ 신분증
    ○ 증명사진 1매
    ○ 선박안전관리사 자격증 발급/재발급 신청서 1부(홈페이지에서 출력 가능)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_70,성인(수험생),"우리 연수원에서는 교육생 여러분의 교통편의 제공을 위하여 셔틀버스를 운행하고 있으니    많은 이용바랍니다.
    ○ 매주 월요일부터 금요일까지 정기적으로 운행합니다.
    ○ 단, 토요일, 공휴일 및 연수원 휴강일에는 운행하지 않습니다.",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_71,성인(수험생),"가. 고속도로 이용
    ○ 서해안고속도로로 오시는 경우
      ➣ 함평분기점에서 ‘목포, 무안’ 방면으로 왼쪽 방향 ➙ 목포톨게이트 ➙ 삽진고가교에서 ‘진도, 해남, 영암’ 방면으로 왼쪽 고가차도 진입 ➙ 한국해양수산연수원(목포분원)
    ○ 남해고속도로로 오시는 경우
      ➣ 남순천톨게이트 ➙ 서영암톨게이트 ➙ 죽림분기점에서 ‘압해, 목포’ 방면으로 왼쪽 방향 ➙ 삽진고가교에서 ‘진도, 해남, 영암’ 방면으로 왼쪽 고가차도 진입 ➙ 한국해양수산연수원(목포분원)
    ○ 광주방면에서 오시는 경우(광주-무안 간 고속도로)
      ➣ 운수IC에서 ‘목포, 함평, 나주’ 방면으로 왼쪽 고속도로 진입 ➙ 동광산톨게이트 ➙ 함평분기점에서 ‘서울, 목포, 무안’ 방면으로 오른쪽 방향 ➙ 함평분기점에서 ‘목포, 무안’ 방면으로 왼쪽 방향 ➙ 목포톨게이트 ➙ 삽진고가교에서 ‘진도, 해남, 영암’ 방면으로 왼쪽 고가차도 진입 ➙ 한국해양수산연수원(목포분원)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_72,성인(수험생),"나. 시내버스 이용
    ○ 목포 종합버스터미널에서 오시는 길
      ➣ 간선1번 버스(배차간격 10~15분, 약 50분 소요)
       - 목포 종합버스터미널에서 버스터미널 정류장으로 이동 후 승차(통신사대리점 앞 버스정류장) ➙ 해양대 차고지 종점 하차 ➙ 선박수리지원센터에서 우측으로 이동 후 수협 앞 사거리에서 좌측으로 이동 ➙ 한국해양수산연수원 목포분원
      ➣ 순환66번 버스(배차간격 10~15분, 약 40분 소요)
       - 목포 종합버스터미널에서 버스터미널 정류장으로 이동 후 승차(통신사대리점 앞 버스정류장) ➙ 목포대교입구 하차 ➙ 맞은 편 이동 후 목포분원 셔틀버스 승차 또는 목포분원으로 1.3km 도보 이동
      ➣ 간선1번, 간선3번, 지선20번, 지선20-1번, 200번, 300A, 800번, 300번 버스(배차간격 10~30분, 약 15-20분 소요)
       - 목포 종합버스터미널에서 버스터미널 정류장으로 이동 후 승차(통신사대리점 앞 버스정류장) ➙ 목포역 하차 ➙ 맞은 편 이동 후 목포분원 셔틀버스 승차
    ○ 목포역에서 오시는 길
      ➣ 목포분원 셔틀버스(8시 30분 출발, 1회 배차, 약 20분 소요)
       - 목포역에서 우측으로 이동 ➙ 한국은행 목포본부 맞은 편 TMO 승강장에서 목포분원 셔틀버스 승차",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_73,성인(수험생),우리 연수원에서는 효과적이고 원활한 교육진행을 위하여 2개월 상시 예약제도를 운영하고 있습니다. 따라서 교육 희망자는 교육시작 전에 아래 내용에 따라 반드시 사전 예약을 하여야 합니다. 또한 교육정원이 초과될 경우 원하는 시기에 교육을 받을 수 없습니다.,
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_74,성인(수험생),"○ 예약방법
    - 온라인예약(14시 예약시작) : 연수원 홈페이지(www.seaman.or.kr) > 교육예약
    - 방문예약(교육 사전예약일 기준 2주전부터 예약당일 12시까지) : 인천사무실
    - 전화예약(14시 예약시작) : 콜센터 1899-3600, 인천사무실 032)765-2335∼6
      * 예약 당일 방문예약 등으로 전화 연결이 매우 어려우므로 온라인을 통한 예약을 권장합니다.
   ○ 예약 시 확인사항
     - 교육과정명, 교육희망일자, 성명, 주민등록번호, 연락처",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_75,성인(수험생),"※ 교육일자가 중복되는 경우에는 1개 교육과정만 교육예약 및 수강이 가능합니다.
   ※ 교육예약은 연수원 홈페이지를 이용하면 쉽고 빠르게 처리할 수 있습니다.
   ※ 정원마감 시 추가대기등록을 신청하여 대기자로 등록하시기 바랍니다.
      (선 교육예약자 취소 시 자동 교육예약으로 전환되고 등록하신 휴대폰으로 교육예약사항을 알려드립니다.)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_76,성인(수험생),"다. 당일 미예약자 현장방문에 대한 우선 순위 안내   
   ○ 교육 당일 미등록인한 결원발생시 현장을 방문한 미예약자에 대하여 교육정원의 범위내에서 다음의 순에 따라 교육 참여 가능
    
<표>",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_77,성인(수험생),"라. 교육․해기사시험 관련 문의
    ○ 문의처 : 콜센터 1899-3600, 인천사무실 032)765-2335～6
             (평일 오전 9시부터 오후 6시까지)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_78,성인(수험생),"※ 매주 월요일 오전 9시부터 오후 2시까지는 민원이 집중되어 통화연결이 어려울 수 있으니 해당시간을 피하여 전화를 주시기 바랍니다. 
   ※ 통신사 면허취득을 위한 전파전자기능사 필기ㆍ실기시험, 해상무선통신사의 필기시험은 한국방송통신전파진흥원 콜센터 1688-0013(부산본부 051)440-1000)으로 문의하시기 바랍니다.",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_79,성인(수험생),"다. 납부방법 : 온라인(신용카드/계좌이체/무통장입금), 방문(신용카드/현금)
    ○ 온라인 : 연수원 홈페이지 www.seaman.or.kr 교육예약 시 납부 가능
    ○ 무통장 입금 : 방문 및 온라인에서 가상계좌 발급 후 납부",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_80,성인(수험생),우리 연수원에서는 교육 예약자의 NO-SHOW에 따른 타 교육생의 교육 권리 침해를 방지하고 고객들에게 실질적으로 도움이 되며 원활한 교육진행을 위하여 NO-SHOW 방지 및 교육비 선 결제 제도를 시행합니다.,
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_81,성인(수험생),"나. 선 결제 시기 : 교육시작일 기준 전주 수요일 17:00까지 납부(교육비 미결제 시 교육예약이 취소됨)
다. 납부방법 : 교육비 납부 참조
라. 문의처 : 인천사무실 032)765-2335∼6",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_82,성인(수험생),※ 선 결재 후 교육 당일 교육등록(개강)에 미참여시 교육비 환불기준에 따라 ‘교육 시작일 기준 전일 17:00 이후 취소’에 해당되며 교육비는 환불되지 않습니다.,
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_83,성인(수험생),"가. 교육내용
    ○ 해도 실습교육(관할지역 해도, 컴퍼스, 삼각자 등 무료배포)
    ○ 선박직원법 개정 관련 사항 및 인천사무실 시행 교육과정 설명 등
       (과정별 교육일정 및 해기사국가자격시험 일정 포함)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_84,성인(수험생),"※ “해외취업선박” 이라 함은 해운법 제33조의 규정에 의거 선박관리업을 영위하기 위해 대통령령이 정하는 바에 의하여 해양수산부장관에게 등록된 선박관리업체의 소속선박 중 선박국적과 계약 선주국적이 외국적인 선박
※ 기초생활수급자 : 교육비, 교재비 전액 지원
   해외취업선원, 국가․독립유공자 또는 그 직계 존·비속 : 교재비 및 식비 본인 부담",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_85,성인(수험생),"가. 기초생활수급자 및 국가·독립유공자
   ○ 기초생활수급자(본인)의 경우 : 수급자 증명서 1부
   ○ 국가․독립유공자(본인)의 경우 : 국가·독립유공자증
   ○ 국가․독립유공자(직계 존․비속)인 경우 : (신청인을 본인으로 한)유족확인원 1부 또는 유공자증 및 가족관계증명서 1부",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_86,성인(수험생),"※ 토․일요일, 공휴일 제외
    ※ 우편 수령 시 증서발급수수료 외 등기비용 본인부담
    ※ 수수료 납부 계좌번호 : 수협 105-13-002932(예금주 한국해양수산연수원)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_87,성인(수험생),"나. 구비서류
   ○ 신분증 (대리인인 경우는 대리인 신분증)
   ○ 증명사진 1매
   ○ (재)발급 수수료 1,000원, 의료관리자 신규발급 수수료 2,000원
   ○ 우편 신청 시 (재)발급신청서(홈페이지 출력가능)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_88,성인(수험생),"가. 대상자
   ○ 의료관리자 필기, 실기 시험에 합격한 사람
   ○ 지정교육기관에서 의료관리자 교육 이수 후 졸업한 사람
   ○ 의사․치과의사․한의사, 약사, 위생사 면허 및 응급구조사 자격증 소지자",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_89,성인(수험생),"나. 구비서류
   ○ 신분증
   ○ 증명사진 1매
   ○ 의료관리자 자격증 발급신청서 1부(홈페이지에서 출력 가능)
   ○ 신규발급 수수료 2,000원
   ○ 응급처치법 일반과정 수료증(해당자에 한함), 면허 또는 자격증 원본(해당자에 한함)
   ○ 지정교육기관 교육이수자의 경우 졸업증명서 원본, 해당 교육훈련이수증",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_90,성인(수험생),"다. 신청방법
   ○ 한국해양수산연수원 인천사무실로 방문 신청 
    * 의료관리자 신규발급은 증빙서류의 원본확인이 불가피하므로 우편 및 방문 신청만 가능",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_91,성인(수험생),"가. 교육장 위치
   ○ 인천시 중구 인중로 176 나성빌딩 4층(한국해양수산연수원)
   ○ 문의처 : 032)765-2335～6, 팩스 : 032)765-4565",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_92,성인(수험생),"나. 오시는 길
   ■ 자가운전자(고속도로)
   ○ 제1경인고속도로 이용 시 : 인천IC 에서 나와 월미도 방면으로 이동 신포역 하차 
   ○ 제2경인고속도로 이용 시 : 능해IC 에서 나와 월미도 방면으로 이동 신포역 하차",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_93,성인(수험생),"○ 시험 방식 : CBT(Computer Based Test) 
     - 지정된 시험장 내 컴퓨터 모니터를 통해 문제 확인 및 답안작성 
     - 시스템으로 통제되어 전산을 통해 자동 채점되며, 시험 당일 합격자 발표
       * 시험 방식(CBT/PBT)에 따라 변경될 수 있음    
  ○ 응시가능 인원에 제한이 있으므로 접수기간 중 온라인접수 선착순 마감
     - 접수시간 10:00부터 18:00까지(정원이 마감된 경우 접수기간이 남아 있어도 접수 안 됨)       - 컴퓨터 수만큼 접수가능(부산 100좌석, 인천 80좌석, 목포 50좌석)
       * 시험장 사정에 따라 인원이 변경될 수 있음
     - 온라인 접수는 결제가 정상 승인된 시점에서 완료(결제완료 후 접수여부 및 응시번호 반드시 확인)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_94,성인(수험생),"가. 방문 교부
    ○ 부산지역 
      - 한국해양수산연수원 종합민원실〔부산 영도구 해양로 367(동삼동)〕  
      - 한국해기사협회(부산 동구 중앙대로 180)
    ○ 목포지역 : 한국해양수산연수원 목포분원(전남 목포시 고하대로 597번길 75-35)
    ○ 인천지역 : 한국해양수산연수원 인천사무실〔인천 중구 인중로 176(나성빌딩 4층)〕",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_95,성인(수험생),"가. 온라인 접수
    ☞ 증빙서류 제출방법 변경으로 면접 및 과목면제 응시도 온라인 접수 가능
   1) 사이트 주소 : https://lems.seaman.or.kr > 온라인 원서접수(본인인증 후 접수 가능)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_96,성인(수험생),"2) 접수시간 : ① 정기, 상시면접 : 접수 시작일 10:00 ～ 접수 마감일 18:00
                   (접수 기간 내 24시간 접수 가능)
                ② 상시필기 : 접수일 10:00 ～ 18:00(선착순 마감)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_97,성인(수험생),"3) 구비서류
     (1) 증명사진 이미지 파일 1개(최근 6개월 이내 촬영한 사진, 파일 용량 : 100kbyte 이하, 크기 : 가로 126픽셀 × 세로 165픽셀인 jpg 파일)
     (2) 수수료",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_98,성인(수험생),"4) 유의사항 : 온라인 접수는 결제가 정상적으로 승인되는 시점에서 완료됩니다. 특히, 무통장(가상계좌)방법으로 결제하는 경우 접수기간 내 입금하셔야 당회 시험에 응시하실 수 있습니다.
      (상시필기시험[CBT]의 경우 무통장(가상계좌)입금은 안내된 지정시간 내 즉시 처리바랍니다.)
※ 상시필기시험(CBT)의 경우 선착순으로 마감되며, 결제 승인된 순서로 접수됩니다. 
   (접수가 완료되면 입력하신 휴대전화번호로 접수하신 내용이 발송되니 접수여부를 반드시 확인하시기 바랍니다.)
※ 상시필기시험(CBT) 관련은 능력평가팀(051-620-5831~6)으로 문의하시기 바랍니다.
나. 방문 및 우편 접수
   1) 접수장소",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_99,성인(수험생),"2) 접수시간 : 접수 시작일 10:00 ～ 접수 마감일 18:00(공휴일 제외)
     ※ 우편 접수는 접수 마감일 18:00까지 도착분에 한함
     ※ 한국해기사협회는 정기시험만 접수함",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_100,성인(수험생),"3) 구비서류
    (1) 응시원서 1부
    (2) 사진 1매(최근 6개월 이내 촬영한 가로 3㎝ × 세로 4㎝ 규격의 탈모 정면 상반신 사진)
    (3) 수수료",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_101,성인(수험생),"(4) 증빙서류 제출 : 시험 접수 및 응시에서는 제출하지 않습니다. 
       ☞ 선박직원법 시행규칙 개정(2012.10.31.)과 관련하여 면제사유 증빙서류는 가까운 지방해양수산청에서 면허 신청 시 제출하시면 됩니다.",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_102,성인(수험생),"1) 근거 : 선박직원법 시행규칙 제25조제4항 등
  2) 접수기간 중 취소는 전액 환불
  3) 접수마감 후부터 시험 전일까지 접수 취소에 대하여 수수료 일부 환불
     - 접수마감 후 7일 이내 시험 전일까지 : 수수료의 60%
     - 접수마감 후 7일 초과 시험 전일까지 : 수수료의 50% 
      ※ 접수마감 후 취소자는 본인 계좌(시험취소 신청 시 등록한 계좌)로 입금해드립니다. 
      ※ 접수마감 후 취소자의 응시원서는 반환되지 않습니다.
  4) 시험당일 불가피한 사유로 시험 응시를 못할 경우 : 매 시험 공고문 참조
  5) 접수취소 및 환불신청 방법",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_103,성인(수험생),"가. 응시자 협조 사항
   1) 시험장소는 회별 공고문을 참조하여 장소를 미리 확인하시기 바랍니다.
   2) 시험실은 시험일 기준 2일전에 문자로 전송예정이니 사전에 반드시 확인하시고, 입실시간을 준수하여 시험실에 입실하시기 바랍니다.
   3) 시험장 주변을 항상 청결히 하고, 각종 시설․장비를 훼손 또는 오손시키는 일이 없도록 적극 협조하여 주시기 바라며, 훼손 및 파손에 대한 책임은 당사자가 배상하여야 합니다.",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_104,성인(수험생),"나. 응시자 유의 사항
   1) 응시원서 접수 시 오류로 인한 불이익을 받지 않도록 응시원서는 정확하게 작성하여야 합니다.
      (응시지역, 시험형태 및 면제요건 등을 정확히 선택해야 하며, 마감 이후에는 변경할 수 없습니다.)
   2) 답안지 작성 시 반드시 컴퓨터용 사인펜을 사용하여야 하며 오류로 인한 불이익을 받지 않도록 정확하게 작성하여야 합니다.(컴퓨터시험은 사인펜 불필요, 답안 작성요령 별도 안내)
   3) 전자계산기는 사용할 수 있으나 공학용계산기는 사용할 수 없으며, 사칙연산기능만 있는 계산기 사용만 가능합니다.
   4) 제출된 응시원서 및 구비서류는 일체 반환되지 않습니다.
   5) 시험당일 응시생은 신분증(주민등록증, 운전면허증, 여권, 선원수첩 및 모바일 신분증)이 없으면 시험 응시가 불가하오니 반드시 신분증을 지참하여 입실하여야 합니다. 
   6) 응시자는 지정된 입실시간(시험시작 30분전)까지 해당 시험실에 입실하여야 합니다.
   7) 응시자는 시험 중에 필기구를 남에게 빌리거나 빌려주지 못하며, 통신기기 및 전자기기[휴대용 전화기, 스마트워치, 태블릿, 휴대용 개인정보단말기(PDA), 휴대용 멀티미디어 재생장치(PMP), 휴대용 컴퓨터, 휴대용 카세트, 디지털 카메라, 음성파일변환기(MP3), 휴대용 게임기, 전자사전, 카메라펜, 시각표시 외의 기능이 부착된 시계 등]을 지참하거나 사용할 수 없습니다.",
